user_id,item_id,rating
604039,16371,10
604039,16372,10
604039,16373,10
604039,16374,10
604039,16375,10
604039,16376,10
604039,16377,10
604039,16378,10
604039,16379,10
604039,16380,10
604039,16381,10
604039,16382,10
604039,16383,10
604039,16384,10
604039,16385,10
604039,16386,10
604039,16387,10
604039,16388,10
604039,16389,10
604039,16390,10
604039,16391,10
604039,31980,10
604039,32022,10
604039,32023,10
604039,32024,10
604039,32025,10
604039,32026,10
604039,32027,10
604039,32028,10
604039,32029,10
604039,32030,10
604039,32031,10
604039,32032,10
604039,32033,10
604039,32034,10
604039,32035,10
604039,32036,10
604039,32037,10
604039,64247,10
604039,64256,10
604039,65425,10
604039,65426,10
604039,65427,10
604039,65428,10
604039,65429,10
604039,65430,10
604039,65431,10
604039,65432,10
604039,65433,10
604039,66852,10
604039,126659,10
604039,126661,10
604039,126663,10
604039,128685,10
604039,128691,10
604039,150399,10
604039,150402,10
604039,150405,10
604039,155009,10
604039,161362,10
604039,161427,10
604039,183714,10
604039,300236,10
604039,300237,10
604039,300238,10
604039,300239,10
604039,300240,10
604039,300241,10
604039,300242,10
604039,300243,10
604039,300244,10
604039,300246,10
604039,328058,10
604039,328059,10
604039,385081,10
604039,385082,10
604039,385083,10
604039,385084,10
604039,385085,10
604039,385086,10
604039,385089,10
604039,385090,10
604039,385091,10
335425,736,10
335425,32030,10
335425,128684,10
492247,736,4
224496,737,10
224496,762,10
224496,763,10
224496,777,10
224496,12658,10
224496,12662,10
224496,12663,10
224496,12690,10
224496,12692,10
224496,12693,8
224496,12704,1
224496,183710,10
234634,737,10
402704,738,6
402704,789,10
402704,15256,4
402704,126661,10
304984,740,10
304984,741,10
304984,742,10
304984,770,4
304984,823,10
304984,7629,10
304984,7655,10
304984,7656,10
304984,7657,10
605299,740,10
605299,741,10
605299,742,10
605299,743,9
605299,744,10
605299,745,10
605299,746,10
605299,747,10
605299,748,10
605299,749,10
605299,750,10
605299,751,10
605299,752,5
605299,753,10
605299,754,10
605299,755,10
605299,756,10
605299,757,10
605299,758,10
605299,759,10
605299,767,10
605299,768,10
605299,769,10
605299,782,6
605299,783,10
605299,784,10
605299,785,10
605299,786,10
605299,787,10
605299,788,10
605299,789,10
605299,790,10
605299,791,10
605299,792,10
605299,793,10
605299,795,10
605299,796,4
605299,809,10
605299,810,9
605299,812,10
605299,15256,10
605299,15257,10
605299,15258,10
605299,15259,10
605299,32025,10
605299,32026,10
605299,32027,10
605299,32028,10
605299,32029,10
605299,32030,6
605299,32033,10
605299,32034,9
605299,65425,10
605299,65426,10
605299,65427,10
605299,65428,10
605299,65429,10
605299,65430,10
605299,65431,10
605299,65432,10
605299,65433,10
606765,741,4
606765,757,10
606765,758,10
606765,64216,10
606765,66521,10
606765,128688,8
606765,128692,10
606765,181492,10
261939,755,10
261939,43462,10
261939,43481,2
404296,769,10
284344,778,10
607339,782,10
293868,789,6
293868,7104,3
406476,801,10
266321,813,10
297517,813,10
297517,814,4
297517,816,10
297517,817,9
297517,818,10
297517,819,10
402210,813,5
402210,814,1
529596,813,10
529596,815,10
529596,818,10
533452,813,7
594733,816,4
594733,818,3
594733,846,10
594733,854,2
594733,861,5
594733,864,5
594733,865,10
594733,870,8
594733,871,2
594733,874,10
594733,875,8
594733,64207,10
594733,126654,10
594733,126658,9
594733,126659,10
594733,126660,10
594733,126661,9
573662,817,7
606744,874,9
487785,884,1
487785,886,1
487785,7626,2
487785,117891,10
492080,886,1
506716,928,8
547628,886,6
547628,32022,2
547628,32023,10
547628,32024,10
547628,182547,10
547628,183714,10
564080,886,10
564080,887,9
580859,886,1
566742,890,10
566742,233761,10
503290,892,10
503290,1947,10
503290,4404,9
503290,4409,10
503290,16366,10
503290,24595,8
503290,32563,10
503290,45042,10
503290,45043,10
503290,45044,10
503290,45045,10
503290,45046,10
503290,45047,10
503290,45048,10
503290,45049,10
503290,45050,10
503290,45051,10
503290,45052,10
503290,182546,10
467018,892,10
467018,913,10
467018,7828,10
467018,32564,10
467018,70385,7
467018,194559,10
557595,896,9
557595,321922,7
605061,896,9
605061,1946,10
479057,901,1
479057,64256,5
479057,181489,2
489169,911,5
501670,911,1
506081,911,10
507285,911,9
508993,911,10
508993,920,10
512573,911,10
239099,911,5
547039,911,10
547039,920,10
547039,921,10
547039,928,10
547039,934,10
487696,913,10
487696,43483,10
495198,913,2
495198,71636,10
456529,913,1
606703,913,10
184438,913,10
184438,43457,10
184438,194559,10
184438,300238,10
184438,300239,10
184438,300240,10
184438,300241,10
184438,300246,10
184438,312322,10
184438,312324,10
184438,312325,10
184438,403215,10
184438,403216,10
184438,403217,10
184438,403218,10
493749,918,9
493749,940,10
493749,45205,10
493749,182546,10
568542,918,10
568542,941,10
568542,124665,10
568542,124666,10
568542,124670,7
568542,182547,10
568542,183716,9
506556,919,1
574926,920,1
575867,920,10
575867,321922,10
503824,925,10
576563,935,10
607059,925,10
607059,930,10
113441,928,10
599914,932,1
599914,181492,5
287456,936,10
287456,7626,5
489860,940,2
593840,941,9
593840,4405,10
593840,4406,10
593840,182545,10
506450,1923,9
506450,1924,9
506450,1925,9
506450,1936,3
309200,1923,10
309200,1924,10
309200,1925,10
309200,1939,10
309200,43457,10
557942,1923,10
549443,1924,4
549443,1925,10
549443,16366,2
549443,16367,7
549443,52609,10
553215,1926,10
489552,1927,6
489552,244660,10
489552,291933,10
489552,291934,10
489552,291935,10
489552,291936,10
489552,291937,10
489552,291938,10
489552,291939,10
489552,291940,10
489552,291941,10
489552,291942,10
505727,1930,4
544306,1933,10
506217,1933,10
506217,46761,10
496010,182545,10
510257,1935,8
510257,1936,5
510257,1937,6
510257,182545,7
510257,183716,10
498080,1935,10
498080,179314,1
563094,1935,10
563094,1936,10
563094,1937,10
589883,1944,3
537830,3310,10
537830,183710,10
568536,3313,2
568536,43466,10
568536,43478,10
568536,66852,10
568536,102216,10
568536,291933,10
568536,310859,10
605290,4403,10
605290,4404,10
605290,182545,10
605290,233779,10
605290,233780,10
282934,4407,1
282934,7677,10
267415,4410,10
267415,4413,10
267415,7104,10
267415,7105,10
267415,7106,8
267415,38548,10
267415,43457,10
267415,43464,10
267415,43467,10
267415,45131,10
267415,45132,10
267415,45150,1
267415,45154,8
267415,45160,6
244640,4410,10
334139,4418,1
334139,4419,1
334139,64207,10
334139,64216,10
334139,64237,10
334139,64261,10
334139,66521,10
334139,125621,2
334139,125624,10
334139,125626,10
334139,125636,3
584982,4418,10
584982,4419,10
584982,4420,10
584982,4421,10
591438,4418,7
537824,328058,10
537824,328059,10
605275,4418,1
598481,4418,2
598481,179180,10
598481,179181,3
598481,179182,10
598481,179185,10
598481,179190,10
598481,179195,10
598481,183716,10
598481,300236,10
598481,327960,10
266810,4422,8
266810,7626,10
266810,7627,5
266810,7649,10
266810,7650,10
266810,7653,10
266810,7680,10
263170,7104,7
275484,7104,10
275485,7104,10
275485,7105,4
275485,7106,10
275485,7107,2
278177,7104,10
278177,7105,10
278177,7106,10
278177,43457,2
287575,7104,1
288187,7104,10
288187,7105,1
289309,7104,10
291227,7104,2
287470,7104,3
287470,43457,10
287470,148388,10
287470,148389,10
296495,7104,5
108236,7104,10
305935,7104,10
305935,64247,10
503446,7104,3
503446,45205,10
503446,45206,10
503446,45207,10
503446,45208,10
503452,7104,10
503452,7105,10
503452,16366,10
503452,16367,10
503452,16368,10
503452,16369,10
503452,16370,10
503452,16371,10
503452,16372,10
503452,16373,10
503452,16374,10
503452,16385,10
478100,7106,10
478100,7626,10
307273,7111,10
307273,7118,4
379701,7112,7
250561,7626,10
250561,31993,10
250561,31994,10
250561,31995,10
250561,43457,10
250561,43458,10
250561,43459,10
250561,43460,10
250561,43462,10
199220,7626,10
199220,7627,1
199220,7629,3
199220,52613,6
268171,7626,3
268171,31975,10
268171,43457,10
268171,43461,10
268171,43476,10
158057,7626,2
158057,70385,2
158057,233779,10
236757,7626,10
236757,7628,10
159200,7626,10
159200,7627,10
159200,43457,10
159200,43458,10
159200,43459,10
287108,7626,10
287108,7627,4
288354,7626,10
288354,43457,9
290836,7626,10
290836,7627,6
290836,7670,10
290836,7671,10
290836,7674,10
293269,7626,10
293269,7627,10
293269,7628,10
290646,7626,1
295175,7626,9
295175,7628,4
295175,45205,10
296582,7626,2
304533,7626,1
307338,7626,10
307338,7627,10
307338,7628,10
234863,7626,1
234863,38544,10
234863,38545,10
234863,38546,10
234863,38555,10
234863,38556,10
234863,43457,8
234863,43458,10
234863,43459,10
234863,43461,10
234863,43462,10
234863,43463,10
234863,43464,10
234863,43465,10
234863,43466,10
234863,43467,10
234863,43468,10
234863,43469,10
234863,43470,10
234863,43471,10
234863,43472,10
234863,43473,10
234863,43474,10
234863,43475,10
234863,43476,10
234863,43477,10
234863,43478,10
234863,43479,10
234863,43480,10
234863,43481,10
321810,7626,8
155980,7626,4
324132,7626,1
212536,7626,9
212536,7627,10
212536,7628,10
378429,7626,5
378434,7626,10
378434,7627,4
404491,7626,7
452614,7626,1
465203,7627,8
467262,7626,10
467262,7627,10
467262,7628,10
476642,7626,10
477400,7626,4
244696,7626,10
244696,7627,9
489323,7626,2
489323,183714,10
489891,7626,3
503454,7626,1
503813,7626,10
503813,64216,10
503813,66521,10
506533,7626,10
560267,7626,6
572184,7627,10
572184,7628,10
577154,7626,3
566911,7626,10
566911,7627,10
294597,7626,10
278161,7657,6
106784,7680,10
508584,7828,10
508584,16366,2
508584,16371,3
508584,43457,10
508584,43458,10
508584,43459,10
508584,43460,10
585573,7828,10
585573,43461,10
585573,43462,10
600693,7829,6
239153,12653,10
322003,12653,10
322003,12658,10
498427,12653,10
498427,12654,10
498427,12655,10
498427,12656,10
552781,12654,10
401183,12658,1
224299,12659,10
490960,43457,10
490960,183714,3
602979,12662,1
72760,12680,8
72760,43457,10
72760,102213,1
72760,125622,10
72760,125623,10
594589,12691,5
594589,302012,10
591245,15256,10
599557,15256,10
599557,15257,10
599557,15258,10
599557,15259,10
599557,65432,10
599557,65433,10
599557,317415,10
605293,15258,10
306070,15257,10
179669,16366,10
179669,16371,10
179669,16381,10
269190,16366,10
269190,16368,10
269190,16369,1
281050,16366,5
287022,16366,10
287022,16368,10
287022,16369,10
287022,16370,10
295577,16366,10
295577,16367,10
295577,16368,10
403146,16366,10
403146,16367,10
403146,16368,10
413338,16366,10
413338,32022,10
413338,43457,10
413338,45205,10
459580,16366,10
459580,16368,10
477119,16366,10
488028,16366,10
504074,16366,10
512003,16366,10
533953,16366,10
533953,16367,1
307578,16366,10
307578,16367,2
307578,43457,10
307578,43462,10
550608,16366,10
565007,16366,10
578262,16366,10
582243,16366,10
582243,16367,5
604814,16366,3
604814,328058,10
604814,328059,10
605067,16366,10
605067,16367,10
605067,16368,10
605067,16369,10
605067,16370,10
605067,16371,10
605067,16372,10
605067,16381,10
605067,16382,10
605067,16383,10
605067,16384,10
605067,16385,10
605067,16386,10
605067,16387,10
605067,16388,10
605067,16389,10
605067,16390,10
605067,16391,10
605067,183714,7
605067,233779,10
605067,233780,10
605067,233781,10
605067,233782,10
605067,233783,10
605067,233784,10
605067,233785,10
605067,233786,10
605067,233787,10
605067,233788,10
605067,328058,10
605067,328059,10
605067,376903,10
605067,376904,10
605067,376905,3
605067,376906,2
605067,376909,2
605067,376915,10
605067,376916,10
605067,376917,10
295683,16367,4
297346,16367,10
297346,16370,10
286936,16367,1
478193,16369,1
478193,16370,4
294388,16368,1
214857,16368,1
289234,16368,2
379789,16368,10
493846,16368,10
378396,16370,10
402640,16375,4
268792,43473,10
293792,16379,10
293835,43473,10
584969,16378,8
402646,16379,10
603085,161398,10
604823,16380,6
604823,43465,10
604823,43466,6
604823,43478,10
604823,43479,10
67244,31949,10
267414,31778,1
205386,31949,10
188037,31950,10
188037,31972,10
188037,31973,10
188037,31988,10
188037,31994,9
280634,31959,10
535923,31998,10
245112,32024,1
245112,32025,10
245112,32026,10
245112,32027,10
245112,32028,10
245112,32029,10
275067,32022,3
279346,32022,10
279346,32023,10
279346,32024,10
279346,32025,10
279346,32026,10
279346,32027,10
279346,32028,10
279346,32029,10
279346,32030,10
279346,32031,10
279346,32032,10
279346,32033,10
279346,32034,10
279346,32035,10
279346,32036,10
279346,32037,4
297826,32022,1
363367,32022,10
363367,32023,1
275095,32022,10
275095,32023,1
410999,32022,10
410999,32023,10
410999,32024,10
410378,32022,10
410378,32023,10
410378,32024,10
410378,32025,10
410378,32026,10
410378,32027,10
410378,32028,10
308297,32022,10
308297,32023,10
308297,125621,10
308297,125636,10
308297,194559,10
488565,32022,10
488565,32023,10
411044,32022,10
411044,32023,10
411044,183714,10
530453,32022,10
530453,32023,10
530453,32024,10
504367,32022,10
504367,32023,10
504367,32024,10
504367,183714,10
570108,32022,10
570108,32023,10
570108,32024,10
566944,32022,10
566944,32024,10
566944,183714,7
604825,32022,10
604825,32023,10
604825,32024,10
604825,183714,10
605130,32022,10
605130,32023,10
605130,32024,10
605130,32025,10
605130,32028,10
605130,32029,10
605130,32030,10
605130,32031,10
605130,32032,10
605130,183714,10
605130,385081,10
605130,385084,10
605130,385088,10
605132,32022,10
605132,32023,10
605132,32024,10
605132,32025,10
605132,32026,10
605132,32027,10
605132,32028,10
605132,32029,10
605132,32030,10
605132,32031,3
605132,32033,9
605132,183714,10
605222,32022,10
605222,32023,10
605222,32024,10
605222,32025,10
605222,32026,10
605222,32027,10
605222,32028,10
605222,32029,10
605222,32030,10
605222,32031,10
605222,183714,10
306173,32023,10
363968,32023,8
590303,32023,10
590303,183714,10
533201,32023,6
237494,32024,10
241028,32025,10
241028,32029,7
241028,102214,10
104074,32033,4
104074,45206,10
104074,45207,10
104074,45209,10
104074,45211,10
104074,45212,9
104074,45213,10
104074,45214,10
104074,45215,10
104074,45219,10
104074,45224,10
104074,45225,10
104074,45226,10
104074,45227,8
104074,45232,10
104074,45234,2
104074,52609,10
104074,52610,7
104074,52611,10
104074,52612,10
104074,52614,10
104074,52615,10
104074,52616,10
104074,52617,10
104074,52618,10
104074,291933,4
104074,291934,3
104074,321808,10
104074,328057,10
104074,376915,10
104074,376916,10
104074,376917,10
104074,376919,10
104074,376920,9
104074,376924,10
104074,376925,10
104074,376926,10
104074,376927,10
104074,376929,10
491597,32037,10
575331,32037,3
594084,32038,3
594084,32039,10
598621,32562,8
598621,52609,10
598621,52610,10
598621,52611,10
598621,52612,10
598621,52613,10
598621,52615,10
598621,52617,10
598621,52618,10
598621,52619,10
598621,102215,10
489640,32564,6
489640,43483,6
261061,38544,10
261061,38556,10
279348,38545,10
279348,38546,10
279348,38547,10
279348,38548,10
279348,38549,10
279348,38550,10
279348,38551,10
279348,38552,10
279348,38553,10
279348,38554,10
279348,38555,10
279348,38556,10
279348,38557,10
279348,38558,10
279348,43457,10
279348,43458,10
279348,43459,10
279348,43460,10
279348,43461,10
279348,43462,10
279348,43463,10
279348,43464,10
279348,43465,10
279348,43466,10
279348,43467,10
279348,43468,10
279348,43470,10
279348,43471,10
279348,43472,10
279348,43473,10
279348,43474,10
279348,43475,10
279348,43476,10
279348,43477,10
279348,43478,10
279348,43479,10
279348,43480,10
279348,43481,10
308139,38544,10
308139,38545,10
308139,38546,10
308139,38549,10
308139,38550,10
308139,38551,10
308139,38552,10
308139,38553,10
308139,38554,10
308139,38555,10
308139,38556,10
308139,38557,10
308139,38558,10
308139,43457,10
308139,43458,10
308139,43459,10
155934,38545,10
155934,38552,10
155934,43465,10
269149,38545,10
274320,38545,1
276596,43458,10
116857,38545,4
116857,43457,10
247058,43457,10
293955,43458,10
293955,43460,10
321741,43457,10
321741,43458,10
321741,43460,10
297767,38545,8
297767,43458,10
297767,43470,10
297767,66851,10
404466,38545,10
404466,43457,10
404466,43458,10
404466,43459,10
404466,43460,10
404466,43462,10
404466,43464,10
404466,43465,10
404466,43473,10
404466,43481,4
404466,66848,10
323680,38547,5
323680,43457,10
308140,38549,7
335668,38549,6
268164,38550,10
307458,38552,10
307941,38553,10
307941,38554,10
304598,38556,7
428081,38558,10
428081,43457,10
428081,43458,10
534669,40525,10
604244,43102,10
607825,43102,10
263137,43457,10
263137,43458,10
263137,43459,10
263137,43460,10
263137,43461,10
263137,43462,10
263137,43463,10
263137,43464,10
263137,43465,10
263137,43466,10
263137,43467,10
263137,43468,10
263137,43469,10
263137,43470,10
263137,43471,10
263137,43472,10
263137,43473,10
263137,43474,10
263137,43475,10
263137,43476,10
263137,43477,10
263137,43478,8
263137,43479,10
263137,43480,10
263137,43481,10
266931,43457,10
266931,43458,10
266931,43459,10
266931,43460,10
261941,43457,5
261941,43462,5
261941,43465,2
274189,43457,1
275059,43457,10
275453,43457,1
261932,43457,3
276971,43457,10
276971,43458,10
276971,43459,10
238094,43457,10
238094,43458,10
278101,43457,10
278101,43458,10
278101,43459,10
275449,43457,1
280642,43457,10
280642,43458,2
265795,43457,10
265795,43458,10
208861,43457,10
208861,43458,10
208861,43459,10
208861,43460,10
287028,43457,10
282430,43457,10
205615,43457,10
259021,43457,2
293030,43457,7
293030,43459,10
293030,43460,10
80299,43457,7
294255,43457,10
87727,43457,10
87727,43458,10
87727,43459,10
306330,43457,4
310433,43457,10
363887,43457,10
364624,43457,10
413089,43457,10
411009,43457,10
453365,43457,10
403189,43457,1
459577,43457,10
467424,43457,10
467919,43457,10
498313,43457,2
499582,43457,10
500717,43457,10
502730,43457,10
504458,43457,10
501947,43457,10
546542,43457,10
551735,43457,10
568714,43457,10
568714,43461,10
568714,102224,10
568714,312322,3
568706,43457,10
568706,43461,10
568706,43481,10
568706,125621,10
568706,312322,10
568722,43457,10
568722,43461,10
568722,43481,10
568722,45041,4
568722,66852,10
568722,125621,10
568722,312322,10
568693,43457,10
568693,43461,10
568693,43481,10
568693,66852,10
568693,125621,10
568693,312322,10
568698,43457,10
568720,43457,10
568720,43461,10
568720,43481,10
568720,66852,10
568720,125621,10
568720,312322,10
568703,43457,10
568703,43461,10
568703,43481,10
568694,43457,10
568694,43461,10
568694,321922,10
482270,43457,10
482270,183716,4
604001,43457,10
280586,43458,10
253396,43458,8
275496,43458,3
306122,43458,10
545089,43464,10
545089,66854,10
545089,244660,10
410376,43466,6
176299,43469,10
305892,43475,1
491127,43478,7
491127,125633,10
491127,125634,10
491127,125635,10
491127,125636,10
545091,43478,7
545091,194559,10
545091,300236,3
545091,300237,10
545091,300238,10
545091,300243,9
566747,43483,10
566747,132588,10
566747,312322,10
569221,45040,10
534818,45041,2
534818,84715,3
534818,244660,1
534818,291934,1
534818,291937,1
604665,45043,10
604665,102215,10
604665,102219,7
188351,45180,1
267377,45205,10
267377,45210,5
275371,45205,10
281511,45205,10
80604,45205,10
305029,45205,10
88665,45205,10
401793,45205,10
411839,45205,10
411839,45208,10
453135,45205,10
453135,45206,10
453135,45207,10
491130,45205,1
503579,45205,8
503579,45206,10
503579,45208,10
504101,45205,10
504101,45206,10
504101,45207,10
504101,45208,10
551558,45205,10
573892,45205,10
593871,45205,4
593871,179314,10
593871,182545,10
593871,183710,10
593871,183716,1
381685,45207,6
280629,45208,5
276192,45213,10
584979,45232,10
259302,52609,10
276224,52609,10
276224,52611,10
276224,52612,10
276224,52613,10
276224,52614,1
287694,52609,10
293875,52609,10
281560,52609,10
281560,52610,10
281560,52611,10
281560,52614,10
281560,52615,10
281560,52617,10
281560,66852,10
232585,52609,5
294340,52609,10
406352,52609,10
468234,52609,10
469274,52609,10
489044,52609,1
489302,52609,10
489302,71636,3
489302,233779,10
490855,52609,10
498950,52609,10
507710,52609,10
510471,52609,10
512835,52609,10
515646,52609,10
515715,52609,1
489817,52609,10
592615,52609,10
592615,52610,3
229045,52610,10
229045,52611,10
304498,62140,10
304498,62141,10
593885,62140,2
593885,62150,6
469035,64188,4
379702,64216,10
456376,64247,10
456376,64248,10
456376,64249,10
456376,64250,10
456376,64251,10
456376,64252,10
456376,64254,10
456376,161427,10
284336,65427,8
378378,66848,10
427690,66852,10
597384,66852,10
505378,68599,10
505378,182547,10
505379,68599,10
505379,182547,10
172938,84090,1
550369,84090,10
226550,117891,7
464487,117891,5
172888,124665,10
172888,124666,10
172888,179314,10
172888,233779,10
172888,233780,10
405730,125621,7
241030,125621,10
73173,125621,10
378426,125621,10
378426,125622,10
378426,125623,10
491111,125621,10
482577,125621,10
482577,125622,10
482577,125625,10
482577,125633,10
482577,125636,9
590147,125621,10
590147,125622,10
590147,125623,10
590147,125624,10
590147,125626,10
590147,125627,4
590147,125629,10
590147,125633,10
590147,125635,10
590109,125621,10
590109,125622,10
590109,125623,10
590109,125626,10
590109,125633,3
591354,125621,10
591354,125622,10
591354,125623,10
591354,125626,10
591354,125629,10
591354,125635,10
537656,126659,10
537656,183714,10
603713,128686,9
603713,128687,10
603713,181492,10
250537,148380,10
110049,148388,5
455250,148388,10
455250,148389,10
490079,148388,10
490079,148390,8
500694,148388,10
500694,148390,10
535815,148388,10
535815,148389,9
572362,148388,6
495997,148390,10
512019,148390,10
547642,148390,10
411023,148390,10
610262,156433,10
610262,321922,7
602470,161399,10
585192,179179,10
585192,179180,9
585192,179181,10
585192,179182,10
585192,179183,10
585192,179185,10
585192,179190,2
585192,183716,10
505541,179314,10
506538,179314,5
553737,179314,10
577623,179314,10
512681,179316,10
512563,181489,1
488982,181492,3
494854,181492,10
495334,181492,10
503146,181492,2
504384,181492,7
505126,181492,10
513275,181492,1
493385,181492,10
549323,181492,4
604374,181492,10
479076,182545,10
506031,182545,2
509042,182545,10
509042,233779,10
550772,182545,1
510465,182546,10
466828,183710,10
529597,183712,10
591876,183712,8
240949,183714,10
510637,183716,10
544309,183716,10
546675,183716,10
236781,183716,10
187166,183716,10
295180,183716,10
551725,183716,1
593919,183716,5
605919,183716,4
582499,193249,10
563430,194559,8
563430,291933,6
566743,194559,10
566743,276511,10
566743,276512,10
566743,276513,10
566743,276514,10
566743,276515,10
566743,276516,10
566743,276517,10
566743,276518,10
566743,280150,10
566743,280151,10
566743,280152,10
566743,312322,10
566743,312324,10
566743,312325,10
589176,194559,10
589176,302012,10
589176,312322,10
589176,312324,10
589176,312325,10
597576,194559,10
597576,312322,1
597576,312324,2
597576,312325,1
537737,233761,1
537737,233766,10
537737,233767,10
4448,233779,10
4448,233780,10
497136,233779,10
497136,233780,7
508812,233779,10
508812,233780,10
515653,233779,10
515653,233780,10
245855,233779,10
245855,233780,10
245855,237390,10
582150,233779,10
582150,233780,10
176304,233779,10
427887,233779,10
427887,233780,4
593292,280150,7
605615,280150,10
363936,300236,10
363936,300237,10
510146,300236,10
510146,300237,10
510146,300238,10
599158,300237,9
599158,328058,7
603582,312322,5
603582,312324,10
602980,312324,10
603725,312324,3
605220,376915,10
605220,376916,10
605220,376924,10
605220,376925,10
605220,376929,10
